name_of_community,layout_of_house,price_of_house,area_of_house,floor_of_house,time_of_construction
) 珠光新城国际中心 地铁潭村上盖 家私,48平米,7000,珠光新城国际中心,1室1厅,
龙口东路 一室一厅 新装新 家电全齐,40平米,3300,龙口东路,1室1厅,
东方之珠 家具齐全 交通方便 拎包入住,98平米,5600,东方之珠花园,2室2厅,
龙怡苑 实用一房  采光好,40平米,2400,龙怡苑,1室1厅,
嘉尚国际公寓 实用一房一厅 保养好,50平米,4400,嘉尚国际公寓,1室1厅,
华港花园6房2厅207平方办公装修可注册,207平米,9000,华港花园豪情湾,6室2厅,
力迅上筑 地铁上盖 家私电器齐全,58平米,5600,力迅上筑Mintel商务公寓,1室1厅,
马赛国际公寓单身公寓,47平米,3500,马赛国际公寓,1室0厅,
1200元找合租 水电平摊 家电齐全,110平米,1200,美林湖畔花园,3室2厅,
水荫四横路一房  采光通风好 交通方便,47平米,1800,民政局大院,1室1厅,
珠光新城国际中心 地铁潭村上盖 全新放租,90平米,14000,珠光新城国际中心,3室2厅,
天惠大厦 大单间 地铁物业,34平米,3800,天惠大厦,1室0厅,
世纪华都 新装温馨单间 家电齐全,37平米,3500,天诚广场世纪华都,1室0厅,
尚德大厦 地铁上盖 格局方正 办公装修,65平米,5000,尚德大厦,1室1厅,
华景里理想地 非常不错 即看即中,47平米,4600,华景新城信华花园,1室2厅,
保利心语  精致两房 家私配齐,74平米,6800,保利心语花园,2室2厅,
枫丹雅筑 精装修 通风采光好,57平米,4500,枫丹雅筑,1室1厅,
育蕾小区育蕾二街 1室1厅 4800元,76平米,4800,育蕾小区育蕾二街,1室1厅,
煤气公司宿舍 1室1厅 3500元,39平米,3500,煤气公司宿舍,1室1厅,
广厦居 1室1厅 2600元,50平米,2600,广厦居,1室1厅,
加拿大花园 2室1厅 3800元,74平米,3800,加拿大花园,2室1厅,
广园东路 2室1厅 1800元,46平米,1800,广园东路,2室1厅,
棠德花园C区 2室1厅 2500元,60平米,2500,棠德花园C区,2室1厅,
半山雍景苑 3室2厅 4000元,89平米,4000,半山雍景苑,3室2厅,
天河北苑D栋鸿祥阁 2室2厅 3500元,77平米,3500,天河北苑D栋鸿祥阁,2室2厅,
四航局大院 3室1厅 4600元,83平米,4600,四航局大院,3室1厅,
碧海湾 4室2厅 18000元,213平米,18000,碧海湾,4室2厅,
先烈东路沙河顶新一街 2室1厅 4300元,88平米,4300,先烈东路沙河顶新一街,2室1厅,
濂泉路沙东大街 2室1厅 1600元,40平米,1600,濂泉路沙东大街,2室1厅,
环宇花园 文景阁中梯 家私家电齐全,13平米,1400,环宇花园文景阁,1室0厅,
中怡城市花园 近地铁 采光通风好,43平米,4500,中怡城市花园,1室1厅,
富力盈丰 可办公可住家 笋租,51平米,4800,富力盈丰大厦,1室0厅,
中层南向 间隔方正 省一级学位,146平米,9000,远洋明珠大厦,4室2厅,
交通方便 环境幽静 购物天堂,30平米,1800,六运小区六运六街,1室0厅,
煤气公司宿舍单位房大1房1厅 居住首选,38平米,2600,煤气公司宿舍,1室1厅,
丽晶华庭 金莱阁 大面积放租 租办公,150平米,8800,丽晶华庭,3室2厅,
富力盈力大厦 低价笋盘 环境干净舒适安静,42平米,4000,富力盈力大厦,1室0厅,
银兰苑电梯单房 家电齐全 拎包入住,20平米,2100,银兰苑,1室0厅,
华景理想地 全新公寓 豪华家私电器,44平米,4600,华景新城信华花园,1室2厅,
星汇云锦 保养靓丽 拎包即住,85平米,9000,星汇云锦,1室1厅,
华景新城 安静两房,70平米,3200,华景新城瑞景楼,2室2厅,
骏景花园南北向四房 精装修,154平米,6600,骏景花园南苑骏明轩,4室2厅,
芳满庭园一房 稀有放盘 家私家电齐全,40平米,3200,华景新城芳满庭园,1室1厅,
MBA国际公寓 一房一 独立厨卫 带阳台,45平米,4000,MBA国际公寓,1室1厅,
新城海滨花园 地铁上盖 北向三房,105平米,8500,新城海滨花园S区,3室1厅,
天雅阁 宽敞三房 通风采光佳 家私家电齐,104平米,6500,天雅阁,3室2厅,
华景新城 户型方正 装修保养好,68平米,3500,华景新城晓景楼,2室1厅,
昌乐园 户型方正 交通便利,70平米,3300,昌乐园,3室1厅,
棠德花园 稀奇大户型 诚心出租,100平米,3000,棠德花园D区,4室2厅,
金燕花园 电梯房 装修新净 家私家电齐！,96平米,4500,金燕花园,3室2厅,
经典一房一厅 家电齐全 高层有钥匙,64平米,7000,朱美拉公寓,1室1厅,
羊城花园 精装两房 拎包入住 不临街,75平米,3200,羊城花园乐苑,2室2厅,
远洋明珠大厦 高层三房 省一级学位,118平米,9500,远洋明珠大厦,3室2厅,
华景五期 业主首次放租 黄金楼层大三房,97平米,5000,华景新城怡景园,3室2厅,
丽晶华庭 精致一房一厅 保养好,48平米,4000,丽晶华庭,1室1厅,
中怡城市花 大单间 新装修,43平米,4000,中怡城市花园,1室1厅,
馨怡花苑 住家两房 双阳台 舒适通透,82平米,3800,馨怡花苑,2室2厅,
银兰苑 一房一厅 电梯楼推介,45平米,3000,银兰苑,1室1厅,
干净舒适四房 家私电器齐全 拎包即住,168平米,12000,保利香槟花园康东(2栋),4室2厅,
复式1房 拎包即住 交通便利,56平米,4500,力迅上筑Mintel商务公寓,1室1厅,
星汇云锦 方正一房 高层超豪华,87平米,10000,星汇云锦,1室2厅,
广海花园 临近天河公园板块 稀缺一房,52平米,2700,广海花园二期,1室1厅,
星汇云锦 2室2厅 双地铁上盖 豪华装修,98平米,11500,星汇云锦,2室2厅,
珠江新城 龙凤苑 户型方正 温馨三房,119平米,6800,龙凤苑,3室2厅,
尚东君御 双地铁上盖 豪华装修,51平米,7300,尚东君御雅苑,1室1厅,
中六宿舍 家电家具齐可拎包入住 安静舒适,85平米,3200,中山大学第六附属医院宿舍,3室1厅,
精装修，保养非常好，学位房,325平米,25000,南天广场,2室1厅,
精装修，保养非常好，学位房,325平米,25000,南天广场,2室1厅,
嘉逸花园南向一房一厅 采光好 环境优越,47平米,2500,嘉逸花园,2室1厅,
金碧华庭 3室2厅 高层景观好,128平米,10000,金碧华府C区,3室2厅,
朱美拉 南向三房 全新家私家电,158平米,16000,朱美拉公寓,3室2厅,
财润国际大厦公寓 1823-1825,160平米,14400,财润国际大厦,3室1厅,
[满堂红链家] 丽江新村 实用两房,86平米,2400,丽江新村D栋,2室1厅,
保利心语望花园两房 温馨舒适家私电器齐全,80平米,6500,保利心语花园,2室2厅,
汇峰苑 高层2房2厅 家私全齐 精致装修,101平米,9500,汇峰,2室2厅,
汇峰国际公寓 高端大气 你值得拥有,113平米,11000,汇峰,2室2厅,
环宇花园 家电全齐 即看,30平米,1700,环宇花园文景阁,1室0厅,
侨林苑 通风采光好,68平米,4800,侨林苑二期,2室2厅,
甲子花园 地铁房 公园景观 全屋配齐,78平米,5800,甲子花园,2室2厅,
华景新城叠翠居三房改两房 装修保养好,89平米,4000,华景新城叠翠居,2室2厅,
朱美拉 临近地铁 豪华欧式风格 时尚豪装,175平米,19000,朱美拉公寓,3室2厅,
协和新世界 温馨2房 家电齐全 拎包入住,77平米,5800,协和新世界,2室2厅,
远东大厦 大三房 家电齐全 拎包入住,114平米,6300,远东大厦,3室2厅,
领峰园 W国际公寓 豪华一房 拎包入住,82平米,8800,领峰园,1室1厅,
骏逸苑交通方便 购物便利 家私家电齐全,106平米,6499,骏逸苑,3室1厅,
理想青年荟 装修保养好 家私家电齐全,46平米,4400,理想青年荟,1室1厅,
中信公寓  租价便宜 出行方便 地段好,185平米,11000,中信广场,3室1厅,
富力盈力单间租办公 实用小巧办公室,55平米,5000,富力盈力大厦,1室0厅,
中信国际公寓 豪华装修 超靓景观,128平米,10000,中信广场,2室2厅,
沙东大街三房 方正实用,63平米,4000,濂泉路沙东大街,3室1厅,
骏景花园 实用三房 宜家宜居,78平米,4300,骏景花园北苑骏朗轩,3室2厅,
边检大院实用三房出租,110平米,5000,边检大院,3室2厅,
华标广场 安静舒适 大四房,165平米,7500,华标广场,4室2厅,
天河北 祥兴大厦  通风采光好,23平米,2000,祥兴大厦,1室1厅,
环宇花园文景阁 1室0厅 2300元,32平米,2300,环宇花园文景阁,1室0厅,
方圆月岛 带省级双学位,260平米,28000,方圆月岛,4室2厅,
三房精装修，保养好,122平米,6300,骏景花园南苑骏明轩,4室2厅,
芳满庭园 精装2房 名牌家具,78平米,4800,华景新城芳满庭园,2室1厅,
丽晶华庭 四房2厅  可办公，可住家,150平米,9499,丽晶华庭,4室1厅,
方圆月岛 复式公寓 雅致新净 靓丽家,74平米,8500,方圆月岛,1室1厅,
保利香槟 高层四房出售 拎包入住,165平米,15000,保利香槟花园康东(2栋),4室2厅,
美好居 新装大两房 双阳台 采光通风好,70平米,4200,美好居,2室2厅,
武警棠安苑 电梯大3房 安静舒适,130平米,5500,武警棠安苑,3室2厅,
华港花园 沁园春 东向三房 户型方正,92平米,4800,华港花园沁园春,3室2厅,
橡树园 一房出租 东南向 房子温馨,30平米,2100,橡树园,1室0厅,
星汇园 改过三房 温馨安静舒适,90平米,7000,星汇园B区,3室1厅,
保利心语花园两房一厅出租,82平米,7000,保利心语花园,2室2厅,
中怡城市花园 1室0厅 4000元,36平米,4000,中怡城市花园,1室0厅,
天成居，温馨小区，方正两房,80平米,3800,天成居,2室1厅,
天河广场 户型方正 家电齐全 拎包入住,105平米,4500,天河广场,3室1厅,
保利心语 大三房两厅 家私电器齐全,110平米,8500,保利心语花园,3室2厅,
中信广场公寓东塔，管理非常好,182平米,18000,中信广场,3室2厅,
穗茵园 精装三房 家电齐全,80平米,4000,穗茵园,3室1厅,
阳光都会广场三房 家电齐全,116平米,6500,阳光都会广场,3室2厅,
华景六期复式 东南靓向  通透明亮,287平米,15500,华景新城逸馨居,9室4厅,
华师大学 高教新村 二房二厅 家电齐全,65平米,4500,华师大学宿舍高教新村,2室2厅,
华颖花园 三房两厅 精装修 交通便利,120平米,5200,华颖花园,3室2厅,
光华大厦 住家装修 保养好 家私电器齐全,100平米,6000,光华大厦,3室2厅,
骏景花园北苑 南北通透 拎包入住,85平米,4300,骏景花园北苑骏逸轩,2室2厅,
侨景大厦 户型方正 三房两厅,90平米,6499,侨景大厦,3室1厅,
美林海岸花园 精装大两房 可即时起租,86平米,5000,美林海岸花园临江湾,2室2厅,
领峰园 高端小区 北向一房 雅致新净,83平米,8500,领峰园,1室1厅,
隆基怡苑 家私电器齐全 大四房,120平米,5000,隆基怡苑倚云轩,4室2厅,
) 龙怡苑 正规一房一厅 随时看房,45平米,2100,龙怡苑,1室1厅,
精致装修 2房1厅1卫 临近五羊邨地铁,97平米,8000,星汇国际大厦,2室1厅,
天誉华庭 俩房一厅 豪装 家私齐全,80平米,5500,天誉华庭,2室1厅,
富力天朗明居 精装两房 高楼层 拎包入住,77平米,3800,富力天朗明居N区,2室1厅,
尚东君御 省级学位 豪华装修 配齐出租,89平米,10000,尚东君御雅苑,2室2厅,
盈嘉花园 舒适房间 视野明亮 拎包入住,110平米,6800,盈嘉花园,3室2厅,
旭景家园 三房两厅 装修保养不错 采光好,87平米,3700,旭景家园A区,3室2厅,
猎德花园，实用两房，家具齐全，拎包入住,60平米,5500,猎德花园3区,2室2厅,
保利心语 高层三房出租 家私家电齐全,110平米,8500,保利心语花园,3室2厅,
尚东君御雅苑 吉屋出租 豪华装修,151平米,17000,尚东君御雅苑,3室2厅,
甲子花园 地铁上盖中层1房 交通便利,55平米,4500,甲子花园,1室1厅,
芳满庭园 保养装修好一房 家私家电齐全,39平米,3200,华景新城芳满庭园,1室1厅,
棠德花园 电梯楼 精致飞机户 采光通风好,71平米,3000,棠德花园C区,2室1厅,
南向三房 北向望花园,83平米,3800,旭景家园C区,3室2厅,
银汇华庭 精装修 户型方正 采光通风好,76平米,5200,银汇华庭银汇大厦,2室1厅,
保利中汇广场 商住楼 近广州火车东站,56平米,7500,保利中汇广场,1室1厅,
理想青年荟 家电齐全 新装修 拎包入住,46平米,4200,理想青年荟,2室1厅,
骏景花园 高层南北对流三房,106平米,5500,骏景花园南苑骏霖轩,3室2厅,
华景新城理想地 全新公寓 办公住家首选修,76平米,7000,华景新城信华花园,3室2厅,
骏景花园南苑 黄金楼层 方正南向,122平米,5500,骏景花园南苑骏盈轩,3室2厅,
) 精致三房 办公装修 高层视野开阔,105平米,8500,南天广场,3室2厅,
加拿大花园 精装修两房 住家装修,78平米,3800,加拿大花园,2室1厅,
华景五期 安静电梯二室 家私齐全,76平米,4199,华景新城怡华台,2室1厅,
六运小区住家两房 家私家电全齐,69平米,4000,六运小区天河南一路,2室1厅,
文景阁单间出租 高层南向,25平米,2000,环宇花园文景阁,1室0厅,
龙口小区 近地铁 家私电齐 价格便宜,32平米,3700,龙口小区天龙街,6室2厅,
德荣小区 实用二房 保养好,77平米,4600,德荣小区,2室2厅,
北社大厦 一房一厅 家电齐全 拎包入住,43平米,2000,北社大厦,1室1厅,
嘉裕公馆 全新未住 豪华装修三房,150平米,20000,嘉裕公馆,3室2厅,
协和新世界 正宗一房一厅 精装修,47平米,4500,协和新世界,1室1厅,
盈嘉花园 舒适房间 视野明亮 拎包入住修,118平米,7500,盈嘉花园,3室1厅,
金碧翡翠华庭 南北对流 精装两房,74平米,5000,金碧翡翠华庭,2室1厅,
棠德花园 稀奇小户型 诚心出租,48平米,2600,棠德花园E区,1室1厅,
白马花园 三房 装修保养好 拎包入住,90平米,3500,白马花园,3室1厅,
新庆花园 安静舒适 干净整洁,76平米,4800,新庆花园,2室2厅,
南向三房 豪华装修 家私家电齐全,101平米,6800,保利心语花园,3室2厅,
王者级设计师精心打造 东西对流,187平米,16000,力迅上筑西区,4室2厅,
伟诚广场 舒适两房视野开阔 采光通风好,91平米,4300,伟诚广场,2室1厅,
伟诚商务大厦 精装办公室 配带商务电梯,100平米,7500,伟诚广场,2室2厅,
)加拿大花园 方正实用1房 家私电器齐,54平米,3000,加拿大花园,1室1厅,
旭景家园C区 3室2厅 5000元,83平米,5000,旭景家园C区,3室2厅,
方正实用两房,89平米,4500,骏景花园北苑骏雅轩,2室2厅,
高胜花园 精致三房 南向 视野开阔,87平米,1200,高胜花园,1室1厅,
棠德花园 两房一厅 家电齐全 干净整洁,64平米,2700,棠德花园H区,2室1厅,
珠江俊园 精致三房 视野开阔 居家首选,126平米,6800,珠江俊园,3室1厅,
东成花园 精装2房 家私家电齐 交通便捷,52平米,2500,东成花苑,2室1厅,
育蕾小区环境好，安全性高，交通方便,90平米,5300,育蕾小区育蕾二街,3室2厅,
地铁上盖 交通方便 住家首选,70平米,4500,星辰财富港,2室1厅,
碧海湾 超靓四房 西南向 一线望江,198平米,14000,碧海湾,4室2厅,
华景新城 陶然庭苑 精装两房 稀缺两房,77平米,4600,华景新城陶然庭园,2室2厅,
方正两房 安静舒适 望天河公园,62平米,4500,喜洋居,2室1厅,
旭景家园 三房两厅 装修保养不错 采光好,92平米,3800,旭景家园D区,3室1厅,
新燕花园 温馨3房 安静宜居,94平米,5000,新燕花园B区,3室1厅,
实用舒适单位 配套完善,151平米,10000,天誉华庭,3室2厅,
名雅苑 实用三房 精装修 交通方便修改房,129平米,8000,名雅苑雅颂阁,3室2厅,
方正3房 安静舒适,70平米,2800,慧仪楼,3室2厅,
尚雅苑 精装两房 采光好 交通方便,60平米,4000,尚雅苑黄埔大道西,2室1厅,
天河北 太阳广场 户型方正 交通方便,62平米,4600,太阳广场,3室2厅,
华景二期 户型方正 安静舒适 保养好,61平米,3200,华景新城晓景楼,3室1厅,
装修好 家具齐全 两室一厅,51平米,2600,智景花园,2室1厅,
金田花苑 三房 拎包入住,96平米,5499,金田花苑,3室2厅,
珠江新城 保利心语花园 吉屋 舒适居家,220平米,15000,保利心语花园,5室2厅,
保利心语大三房,温馨舒适,112平米,9500,保利心语花园,3室2厅,
美林湖畔 南向安静两房 家私电器齐 舒适,74平米,3600,美林湖畔花园,2室2厅,
一般装修，家私电器齐，格局好,54平米,3500,南国嘉园,2室1厅,
望花园 豪华装修 全新家电齐全 拎包入住,89平米,8500,中海璟晖华庭二期,2室2厅,
隽峰苑精致三房豪华装修 地铁上盖拎包入住,137平米,12000,隽峰苑,3室2厅,
