name_of_community,layout_of_house,price_of_house,area_of_house,floor_of_house,time_of_construction
犀牛路东向新装修两房笋价出租,70平米,4100,犀牛路,2室1厅,
富力东堤湾 家电齐全 极少放租,125平米,9500,富力东堤湾,3室2厅,
大户型 三房 靓装修,138平米,8000,广怡大厦,3室1厅,
丽景台 小区电梯房 出行便利,130平米,7200,丽景台,3室2厅,
富力东堤湾 高档小区安静舒适 豪华装修,100平米,7500,富力东堤湾,3室1厅,
海印苑 豪华装修 南北对流 大阳台花园,160平米,8500,海印苑永胜东街,3室2厅,
峻峰大厦4房仅租9千元,184平米,9000,峻峰大厦,3室2厅,
高层三房家电齐全,111平米,7000,东雅轩,3室2厅,
淘金家园 三期东南向园景4房 家私电器齐,122平米,9000,淘金家园三期,3室2厅,
青菜岗小区 大院管理 环境安静,105平米,6000,建设六马路青菜岗,5室2厅,
超大一房 家电齐全 地铁上盖,57平米,4000,东雅兰院,1室1厅,
教工新村 大院管理,78平米,4600,教工新村,3室1厅,
麓雅居 电梯两房 吉屋出租修改房评,50平米,3000,麓雅居,1室1厅,
麓雅居 电梯两房 家电齐全,75平米,3600,麓雅居,2室1厅,
麓雅居 电梯两房 家电齐全,50平米,2800,麓雅居,1室1厅,
德安新街 环境良好,18平米,1800,东华东路德安新街,1室0厅,
麓雅居 电梯两房 吉屋出租,75平米,3600,麓雅居,2室1厅,
东川路 实用两房 黄金楼层 临近地铁,45平米,2800,东川路元运街,2室1厅,
濠畔商厦 环境舒适 实用三房,135平米,5000,濠畔商厦,3室2厅,
旺中带静 家具齐全 双地铁附近,30平米,2100,黄花新村,1室1厅,
丽晶大厦两房 家私电器齐全,83平米,4500,丽晶大厦,2室1厅,
富力东山新天地 近珠江新城 新房出租,49平米,4500,富力东山新天地,2室2厅,
富力东山新天地舒适三房笋价出租,76平米,6000,富力东山新天地,3室2厅,
东方广场 电梯一房一厅 家电齐全 双地铁,41平米,3600,东方广场,1室1厅,
交通便利 地铁上盖,40平米,2300,幸福小区寺右二巷,1室1厅,
淘金家园 新净一房,51平米,4500,淘金家园峯璟,1室1厅,
商住两用 方正户型 采光通风 黄金地段,76平米,6500,锦绣联合商务大厦,1室0厅,
家电齐全 地铁上盖 全新一手,71平米,5000,富力东山新天地,2室2厅,
农林下路大院 格局方正,50平米,3800,农林下路74号大院,2室1厅,
水荫路黄金楼层 家私家电齐全 拎包入住,54平米,3000,水荫路,2室1厅,
富力东山新天地 新楼盘 近杨箕地铁站,70平米,5500,富力东山新天地,2室1厅,
金迪大厦 东北向 家私家具齐全,78平米,4500,金迪大厦,2室1厅,
骏朗轩 精装两房 拎包入住,70平米,5500,骏朗轩,2室1厅,
农林下路 邻近地铁,76平米,4200,农林下路,3室1厅,
润粤大厦 精装修三房 家电齐全,90平米,6800,润粤大厦,3室2厅,
东风西路嘉和苑 中层豪装三房 北望流花湖,143平米,8500,嘉和苑,3室1厅,
黄田小区 实用两房 采光充足,74平米,3500,黄田小区黄田一巷,2室1厅,
金麓山庄 方正一房 家电全齐 成熟社区,30平米,2200,金麓山庄,1室1厅,
五羊小区 精装两房 家私电器齐全 拎包入,80平米,3800,五羊小区H区,2室1厅,
富力东山新天地 刚收楼 全新小区楼盘,92平米,6000,富力东山新天地,3室1厅,
老东山 独栋别墅 有花园 有车位,518平米,68000,启明大马路,15室6厅,
皮具城楼上 标准一房 家电齐全拎包入住,35平米,1800,解放北路,1室1厅,
机关宿舍 大面积四房 拎包入住,100平米,5500,机关宿舍豆腐寮,4室1厅,
精装大2房 新装修 家电齐全,60平米,5500,德雅轩,2室2厅,
东方广场  电梯三房  家私家电齐全,102平米,8000,东方广场,3室2厅,
国龙大厦 泰兴阁 电梯房 精致三房,108平米,5000,国龙大厦,4室1厅,
联发名阁 电梯三房 住家装修 通风采光佳,120平米,5499,联发名阁,3室2厅,
小北路 实用三房 家电全齐 看房方便,97平米,4200,小北路大石街,3室1厅,
实用温馨单位 配套完善,74平米,4500,华荟大厦,2室1厅,
地铁上盖，价格合理。,29平米,1600,梅花路,1室0厅,
颐和雅轩 环境优美 诚意出租,55平米,4500,颐和雅轩,1室1厅,
富力东山新天地 全新楼盘首次放租,92平米,7500,富力东山新天地,3室2厅,
华逸锦轩 精装修 保养新 家私电器齐全,93平米,6300,华逸锦轩,3室2厅,
富力东山新天地 4房全新一手楼盘,150平米,9000,富力东山新天地,4室2厅,
天伦花园 家电齐全 随时可入住,121平米,8000,天伦花园,3室2厅,
实用温馨单位 配套完善,150平米,9000,海印苑,4室2厅,
富力东山新天地 全新楼盘首次放租,150平米,10000,富力东山新天地,4室2厅,
岭南会 3室2厅 18000元,217平米,18000,岭南会,3室2厅,
低价位 单间温馨舒适,15平米,1700,建设四马路,1室0厅,
富力东山新天地 新装修 看房方便,47平米,5000,富力东山新天地,2室1厅,
实用温馨单位 配套完善,80平米,5000,东海嘉园,3室1厅,
碧水明筑 租赁三房 电梯高层,126平米,7999,碧水明筑,3室2厅,
环境安静 华侨新村独栋别墅房 出租,400平米,100000,华侨新村和平路,7室3厅,
越华路 中层三房 家私家电齐全,84平米,4800,越华路,3室1厅,
署前路 家电齐全 一房一厅 名校学位,34平米,3300,署前路庙前西街,1室1厅,
【满堂红链家】逸雅居 复式东南单位,238平米,15000,逸雅居,4室2厅,
康丽居 电梯高层精致三房 省级学位,101平米,6800,康丽居,2室2厅,
君汇世家 高尚园林住宅小区,540平米,90000,君汇世家东山墅,5室5厅,
盈泽苑 大户四房 近地铁和烈士陵园,116平米,11000,盈泽苑,4室2厅,
东山紫园 南向安静精装四房 家电齐全,170平米,13000,东山紫园,4室2厅,
富力新天地 全新装修楼盘 生活便利,92平米,8500,富力东山新天地,3室2厅,
富力东山新天地 全新楼盘首次放租,92平米,6500,富力东山新天地,3室2厅,
共和苑 近地铁口 交通出行方便,104平米,6500,共和二路,3室2厅,
中曦大厦 电梯两房 家私家电齐 双阳台,66平米,4500,中曦大厦,2室2厅,
豪贤路 大户500方 低层住宅 可分租,500平米,30000,豪贤路,5室1厅,
大沙头东湖新村复式三房两厅,107平米,5499,东湖新村,3室2厅,
富力东山新天地 全新一手楼盘 家电齐全,76平米,6500,富力东山新天地,3室2厅,
家电齐全 地铁上盖 标准三房,92平米,7000,富力东山新天地,3室1厅,
实用温馨三房 全新装修 地铁沿线,96平米,6000,富力东山新天地,3室1厅,
净慧路低层三房，小区式管理，干净整洁,80平米,3500,海珠北路净慧街,2室1厅,
东环大厦 黄金路段 交通便利 地铁上盖,130平米,6500,东环大厦,3室2厅,
地铁上盖 全新装修 方正三房,76平米,6000,富力东山新天地,3室2厅,
富力东山新天地 全新楼盘 标准三房,104平米,7000,富力东山新天地,3室2厅,
富力东山新天地 3房全新一手楼盘,81平米,6500,富力东山新天地,3室2厅,
环境优雅，地理位置非常旺,出行便利。,150平米,6500,梅花村,3室2厅,
竹丝村 小区管理 家私家电齐,96平米,7000,竹丝村,3室1厅,
富力东山新天地 名誉稀缺南向三房配齐出租,120平米,13000,富力东山新天地,3室2厅,
水荫路 中层四房 普通装修,133平米,6500,水荫路45号大院,4室2厅,
中山一路，共和西小区19号,114平米,6500,共和西小区,3室1厅,
越秀上品轩 精装三房 采光通风好,95平米,8499,越秀上品轩,3室2厅,
大南路 电梯四房 基本家私家电 稀少放租,100平米,4800,大南居,3室2厅,
电梯楼 朝东南向,100平米,6800,小北路蟹岗道,3室1厅,
712出租 150方 地铁上盖交通方便,150平米,16500,正佳东方国际,1室1厅,
嘉和苑 豪装大三房 家电齐全,130平米,8500,嘉和苑,3室2厅,
3房住家装修,89平米,6500,地质大院9栋,3室1厅,
家电齐全 地铁上盖 园林小区,125平米,7000,东海嘉园,4室2厅,
国际大厦 新装修一房一厅 商住两用,62平米,4800,广东国际大厦,1室1厅,
先烈南路 方正三房 地段优越,80平米,5000,先烈南路青龙坊,3室1厅,
装修漂亮 大两房 可以办公 可以住家,83平米,4000,广信鸿景大厦,2室1厅,
地铁沿线，使用率高,91平米,6500,东风广场,3室1厅,
文德广场 电梯高层 实用两房,79平米,4600,文德广场,3室1厅,
德政中路  家私家电齐 旺中带静,83平米,3800,德政中路,2室2厅,
富力东山新天地 近珠江新城 新房出租,50平米,4500,富力东山新天地,2室1厅,
家电齐全 地铁上盖 豪华装修,120平米,9000,富力东山新天地,4室2厅,
建设三马路 方正单间 单身首选,27平米,2200,建设三马路,1室1厅,
东川路 实用两房 家电齐全,68平米,3300,东川路,2室1厅,
五羊华轩 东南向 新装修 陪读首选,65平米,4800,五羊华轩,2室1厅,
方正两房 光线采光好 低价出租 拎包入住,54平米,3300,共和苑共和四巷,2室1厅,
广园西路 瑶台公安宿舍 交通便利,50平米,2800,瑶台公安宿舍,2室1厅,
实用温馨单位 配套完善 方正两房,60平米,3300,金麓山庄,2室1厅,
富力新天地 全新精装修楼盘 全新家私,70平米,5999,富力东山新天地,2室1厅,
越秀 农林华府 精装两房一厅 楼龄新,84平米,7500,农林华府,2室1厅,
新河浦大三房出租,95平米,6000,新河浦五横路,3室1厅,
富力东山新天地 全新装修未入住,130平米,7000,富力东山新天地,3室2厅,
保利中环 超笋三房,94平米,8500,保利中环广场,3室2厅,
富力新天地 全新装修楼盘 生活便利,70平米,5000,富力东山新天地,2室2厅,
豪景大厦 省级学位 经典复式 看房方便,130平米,6500,广信豪景大厦,3室2厅,
德政中路 中层三房一厅,86平米,4000,聚贤阁,3室1厅,
金迪大厦 实用大三房 交通方便,96平米,5500,金迪大厦,3室1厅,
水荫直街 电梯房,78平米,3800,水荫路水荫直街,2室1厅,
越富广场 中层两房,88平米,4300,越富广场,2室1厅,
临近地铁 实用两房 采光一流,88平米,4900,金迪大厦,3室1厅,
共和苑 南向 放租 两房 配套完善！,53平米,3500,共和苑共和三巷,2室2厅,
环市东路 通风采光好 双地铁交通方便,70平米,4000,环市东路,3室2厅,
幸福小区 环境优雅 实用两方,73平米,3900,幸福小区寺右二巷,2室1厅,
富力东堤湾 家电齐全 极少放租,119平米,10000,富力东堤湾,3室1厅,
东方花苑 电梯两房 生活方便 周边配套成,87平米,4800,东方花苑,2室2厅,
电梯两房 近地铁口 交通便利,79平米,5500,羊和园,2室1厅,
寺右新马路62号两房2厅/精装修拎包入住,83平米,3800,寺右新马路,2室2厅,
文德雅轩 中层电梯 家私家电齐,75平米,5000,文德雅轩,2室1厅,
嘉富广场 中层精装修大两房待租,104平米,6500,嘉富广场,2室1厅,
德安大厦电梯三房出租,95平米,6000,德安大厦,3室2厅,
正佳东方国际中层笋盘出租,150平米,13500,正佳东方国际,2室1厅,
正佳东方国际公寓 商住两用 地理位置好,68平米,6000,正佳东方国际,1室0厅,
黄花新村 两房一厅 近地铁 交通便利,60平米,3499,黄花新村,2室1厅,
美东大厦 东北向中层两房吉屋待租,63平米,4500,美东大厦,2室1厅,
家电齐全 地铁上盖 南北对流,41平米,4000,小北御景,1室1厅,
富力东山新天地 两房 全新未住 大型小区,65平米,5000,富力东山新天地,2室2厅,
金麓山庄 黄金楼层 家电齐全 环境幽静,70平米,3800,金麓山庄,2室1厅,
东郊市场 两房一厅 家私店齐全,64平米,3600,东郊市场,2室1厅,
时代you公寓 商住两用,83平米,6000,时代YOU公寓,2室1厅,
东华西路 住家两房 家电齐全,60平米,3900,东华西路仁秀新街,2室1厅,
稀缺两房 低层 通风采光 房间干净 简约,50平米,3200,建设三马路,2室1厅,
一德路 重新装修实用大单间,38平米,2500,一德路,1室1厅,
中山五路 府前铭泰的公寓，看房方便,45平米,7500,府前铭泰,1室1厅,
鸿瑞大厦 阳光三房 通风采光,105平米,7000,鸿瑞大厦,3室2厅,
教工新村 小区管理　温馨二房,52平米,3600,教工新村,2室1厅,
中山三路 北横街低层两房出租 家电齐全,60平米,4000,中山三路北横街,2室1厅,
御东和府 大户人家 低调大气,143平米,9000,御东和府,3室2厅,
水荫路 高层三房 通风采光好,80平米,4000,水荫路,3室1厅,
中山六路 公寓式装修 舒适环境 旺中带静,30平米,2200,惠吉西路,1室0厅,
东风东路  大院管理 办公佳,90平米,4800,东风东路754号之一大院,3室1厅,
应元路 靓电梯三房,120平米,10000,颐秀华庭,3室2厅,
北京大厦 居家首选,160平米,9000,北京大厦,5室2厅,
共和小区 两房一厅 拎包入住,55平米,3500,共和苑共和二巷,2室1厅,
共和路 教师宿舍 电梯两房 干净舒适,85平米,5000,教师宿舍,2室2厅,
家电齐全 地铁上盖 标准两房,73平米,5500,羊和园,2室1厅,
华侨乐园 家具 家电齐全,84平米,5000,华侨乐园,3室1厅,
2房1厅 价格合适,42平米,3599,五矿大院,2室1厅,
东川路 三房出租 黄金楼层 临近地铁,70平米,3800,东川路牛乳基,3室1厅,
豪畔商厦 笋盘 商住两用 少有放盘,70平米,3600,濠畔商厦,1室1厅,
金羊花园 地铁上盖 中楼层 家电齐全,89平米,5500,金羊花园,3室1厅,
府前铭泰的公寓，看房方便 间隔方正,45平米,7500,府前铭泰,1室1厅,
五羊新城高层电梯两房精装修家私电器安静,79平米,5000,粤康阁,2室2厅,
新裕大厦 公寓精装出租 看房方便,53平米,4500,新裕大厦,1室1厅,
人民中路 精装修二室 家电齐全,44平米,4000,人民中路,2室2厅,
府前铭泰 公寓 花园式小区 豪华装修,45平米,7500,府前铭泰,1室1厅,
先烈中路 地铁上盖 大两房,100平米,3500,先烈中路,2室2厅,
黄华路大院楼梯楼两房出租,80平米,5000,黄华路24号大院,2室2厅,
东山新天地 全新装修 全新家私,81平米,6500,富力东山新天地,3室2厅,
低楼层 总价低 正规两房,75平米,3000,麓景东大院,2室1厅,
北较场横路 大院管理,41平米,3500,北较场横路3号大院,1室1厅,
署前二街 地铁上盖 实用两房,42平米,3000,署前路署前二街,2室1厅,
应元路 一房一厅 拎包入住,34平米,2600,应元路,1室1厅,
家电齐全 地铁上盖 标准三房,92平米,6500,德安大厦,3室1厅,
自动化大厦底层精装4楼,47平米,3000,自动化大厦,1室1厅,
家电齐全 地铁上盖 格局方正,75平米,4500,金宝怡庭,2室2厅,
富力东山新天地 全新装修  首次放租,85平米,5500,富力东山新天地,2室1厅,
家电齐全 地铁上盖 格局方正,77平米,6000,富力东堤湾,2室1厅,
净慧路 3室1厅 3200元,55平米,3200,净慧路,3室1厅,
广工大院精装三房 家私电器全齐,92平米,6500,广工大院,3室1厅,
恒福东苑 中层两房 南北对流 拎包入住,60平米,3300,恒福苑恒福东苑,2室2厅,
保利中环广场 单身公寓 拎包入住,42平米,4200,保利中环广场,1室1厅,
富力东山新天地 干净通亮,60平米,4000,富力东山新天地,2室1厅,
永福楼 二房二厅 家电齐全,95平米,4300,永福楼,2室2厅,
家电齐全 地铁上盖 标准两房,84平米,6200,锦城花园,2室1厅,
永曜北街 家私家电齐 旺中带静,70平米,3500,越秀南路永曜北街,2室1厅,
豪华两房出租，欢迎入住。,82平米,4800,天锦大厦,2室1厅,
云鹤南街两房 家私家电齐全 安静舒适,70平米,3300,天河区政府机关宿舍,2室1厅,
商住两用 底层单位 地铁上盖,50平米,3200,水荫路水荫直街,1室1厅,
万福路 方正一室 单身首选,45平米,1500,万福路,1室1厅,
淘金家园靓两房 精装修,85平米,6500,淘金家园峯璟,2室2厅,
越秀上品轩 精装两房 采光通风好,83平米,6800,越秀上品轩,2室1厅,
黄金楼层 户型方正 日照充足,59平米,2200,碧翠苑,2室1厅,
长兴直街 精致一房 部分家电 交通便利,10平米,1000,德政南路长兴直街,1室0厅,
